Type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_time,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,7580,a6:9e:ca:c1:0d:af,-55,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,165992624,0,83,0,5,0,"[0,0,6,8,7]"
CSI_DATA,7581,a6:9e:ca:c1:0d:af,-55,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,165997693,0,83,0,5,0,"[0,0,7,-9,8]"
CSI_DATA,7582,a6:9e:ca:c1:0d:af,-55,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166244199,0,83,0,5,0,"[0,0,-16,10,-15]"
CSI_DATA,7583,a6:9e:ca:c1:0d:af,-55,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166253039,0,83,0,5,0,"[0,0,-9,-16,-10]"
CSI_DATA,7584,a6:9e:ca:c1:0d:af,-54,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166391619,0,83,0,5,0,"[0,0,3,-18,1]"
CSI_DATA,7585,a6:9e:ca:c1:0d:af,-54,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166399637,0,83,0,5,0,"[0,0,19,-3,19]"
CSI_DATA,7586,a6:9e:ca:c1:0d:af,-54,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166404401,0,83,0,5,0,"[0,0,-17,-6,-18]"
CSI_DATA,7587,a6:9e:ca:c1:0d:af,-54,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166449685,0,83,0,5,0,"[0,0,6,14,8]"
CSI_DATA,7588,a6:9e:ca:c1:0d:af,-54,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166462663,0,83,0,5,0,"[0,0,-12,14,-11]"
CSI_DATA,7589,a6:9e:ca:c1:0d:af,-54,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166476826,0,83,0,5,0,"[0,0,13,11,15]"
CSI_DATA,7590,a6:9e:ca:c1:0d:af,-54,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166503895,0,83,0,5,0,"[0,0,-18,0,-19]"
CSI_DATA,7591,a6:9e:ca:c1:0d:af,-54,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166508252,0,83,0,5,0,"[0,0,11,11,13]"
CSI_DATA,7592,a6:9e:ca:c1:0d:af,-55,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166544680,0,83,0,5,0,"[0,0,-16,3,-17]"
CSI_DATA,7593,a6:9e:ca:c1:0d:af,-54,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166553244,0,83,0,5,0,"[0,0,-11,-6,-13]"
CSI_DATA,7594,a6:9e:ca:c1:0d:af,-56,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166579976,0,83,0,5,0,"[0,0,-14,-5,-16]"
CSI_DATA,7595,a6:9e:ca:c1:0d:af,-56,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166589078,0,83,0,5,0,"[0,0,-11,-6,-13]"
CSI_DATA,7596,a6:9e:ca:c1:0d:af,-56,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166593715,0,83,0,5,0,"[0,0,0,12,1]"
CSI_DATA,7597,a6:9e:ca:c1:0d:af,-55,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166605565,0,83,0,5,0,"[0,0,4,13,5]"
CSI_DATA,7598,a6:9e:ca:c1:0d:af,-55,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,166665275,0,83,0,5,0,"[0,0,-8,8,-9]"
CSI_DATA,7599,a6:9e:ca:c1:0d:af,-55,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,166670407,0,83,0,5,0,"[0,0,-10,-7,-12]"
CSI_DATA,7600,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,166677185,0,83,0,5,0,"[0,0,0,-11,0]"
CSI_DATA,7601,a6:9e:ca:c1:0d:af,-55,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,166703638,0,83,0,5,0,"[0,0,-8,-6,-10]"
CSI_DATA,7602,a6:9e:ca:c1:0d:af,-56,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,166713157,0,83,0,5,0,"[0,0,-8,-7,-9]"
CSI_DATA,7603,a6:9e:ca:c1:0d:af,-56,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,166746127,0,83,0,5,0,"[0,0,-1,-10,-2]"
CSI_DATA,7604,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,166795214,0,83,0,5,0,"[0,0,9,-10,9]"
CSI_DATA,7605,a6:9e:ca:c1:0d:af,-53,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,166809866,0,83,0,5,0,"[0,0,5,12,6]"
CSI_DATA,7606,a6:9e:ca:c1:0d:af,-53,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,166813683,0,83,0,5,0,"[0,0,10,-11,10]"
CSI_DATA,7607,a6:9e:ca:c1:0d:af,-55,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167109618,0,83,0,5,0,"[0,0,-12,8,-13]"
CSI_DATA,7608,a6:9e:ca:c1:0d:af,-55,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167119590,0,83,0,5,0,"[0,0,8,-12,9]"
CSI_DATA,7609,a6:9e:ca:c1:0d:af,-57,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167280123,0,83,0,5,0,"[0,0,-4,15,-2]"
CSI_DATA,7610,a6:9e:ca:c1:0d:af,-57,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167286741,0,83,0,5,0,"[0,0,-16,8,-15]"
CSI_DATA,7611,a6:9e:ca:c1:0d:af,-57,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167290624,0,83,0,5,0,"[0,0,-8,-15,-9]"
CSI_DATA,7612,a6:9e:ca:c1:0d:af,-57,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167295474,0,83,0,5,0,"[0,0,16,-7,14]"
CSI_DATA,7613,a6:9e:ca:c1:0d:af,-57,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167304293,0,83,0,5,0,"[0,0,16,9,15]"
CSI_DATA,7614,a6:9e:ca:c1:0d:af,-56,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167316334,0,83,0,5,0,"[0,0,-11,-16,-12]"
CSI_DATA,7615,a6:9e:ca:c1:0d:af,-56,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167321854,0,83,0,5,0,"[0,0,6,-20,4]"
CSI_DATA,7616,a6:9e:ca:c1:0d:af,-56,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167325797,0,83,0,5,0,"[0,0,-21,3,-19]"
CSI_DATA,7617,a6:9e:ca:c1:0d:af,-56,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167411430,0,83,0,5,0,"[0,0,17,2,15]"
CSI_DATA,7618,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167427899,0,83,0,5,0,"[0,0,-14,12,-12]"
CSI_DATA,7619,a6:9e:ca:c1:0d:af,-56,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167500714,0,83,0,5,0,"[0,0,-14,-7,-14]"
CSI_DATA,7620,a6:9e:ca:c1:0d:af,-55,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167522955,0,83,0,5,0,"[0,0,3,15,4]"
CSI_DATA,7621,a6:9e:ca:c1:0d:af,-54,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167530675,0,83,0,5,0,"[0,0,-6,15,-4]"
CSI_DATA,7622,a6:9e:ca:c1:0d:af,-55,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167574703,0,83,0,5,0,"[0,0,15,8,15]"
CSI_DATA,7623,a6:9e:ca:c1:0d:af,-57,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167582160,0,83,0,5,0,"[0,0,0,18,2]"
CSI_DATA,7624,a6:9e:ca:c1:0d:af,-56,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167586176,0,83,0,5,0,"[0,0,-16,10,-14]"
CSI_DATA,7625,a6:9e:ca:c1:0d:af,-57,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167589841,0,83,0,5,0,"[0,0,18,3,17]"
CSI_DATA,7626,a6:9e:ca:c1:0d:af,-57,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167595824,0,83,0,5,0,"[0,0,-19,2,-18]"
CSI_DATA,7627,a6:9e:ca:c1:0d:af,-57,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167600918,0,83,0,5,0,"[0,0,-19,4,-18]"
CSI_DATA,7628,a6:9e:ca:c1:0d:af,-57,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167608915,0,83,0,5,0,"[0,0,-17,-9,-17]"
CSI_DATA,7629,a6:9e:ca:c1:0d:af,-56,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167616308,0,83,0,5,0,"[0,0,-5,18,-3]"
CSI_DATA,7630,a6:9e:ca:c1:0d:af,-56,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167616495,0,83,0,5,0,"[0,0,-13,-14,-13]"
CSI_DATA,7631,a6:9e:ca:c1:0d:af,-56,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167623189,0,83,0,5,0,"[0,0,-4,19,-1]"
CSI_DATA,7632,a6:9e:ca:c1:0d:af,-56,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167668308,0,83,0,5,0,"[0,0,18,-9,15]"
CSI_DATA,7633,a6:9e:ca:c1:0d:af,-55,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167680837,0,83,0,5,0,"[0,0,16,-12,14]"
CSI_DATA,7634,a6:9e:ca:c1:0d:af,-55,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167686134,0,83,0,5,0,"[0,0,-16,14,-14]"
CSI_DATA,7635,a6:9e:ca:c1:0d:af,-56,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167705509,0,83,0,5,0,"[0,0,15,13,15]"
CSI_DATA,7636,a6:9e:ca:c1:0d:af,-58,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,167724047,0,83,0,5,0,"[0,0,2,-19,1]"
CSI_DATA,7637,a6:9e:ca:c1:0d:af,-59,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167729560,0,83,0,5,0,"[0,0,8,-17,7]"
CSI_DATA,7638,a6:9e:ca:c1:0d:af,-59,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167733515,0,83,0,5,0,"[0,0,-17,-7,-18]"
CSI_DATA,7639,a6:9e:ca:c1:0d:af,-61,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167768224,0,83,0,5,0,"[0,0,4,-16,4]"
CSI_DATA,7640,a6:9e:ca:c1:0d:af,-66,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167817221,0,83,0,5,0,"[0,0,2,-7,2]"
CSI_DATA,7641,a6:9e:ca:c1:0d:af,-68,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167833248,0,83,0,5,0,"[0,0,-1,2,-1]"
CSI_DATA,7642,a6:9e:ca:c1:0d:af,-69,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,167837231,0,83,0,5,0,"[0,0,1,1,2]"
CSI_DATA,7643,a6:9e:ca:c1:0d:af,-69,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167873106,0,83,0,5,0,"[0,0,-15,11,-15]"
CSI_DATA,7644,a6:9e:ca:c1:0d:af,-63,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167927309,0,83,0,5,0,"[0,0,-8,10,-9]"
CSI_DATA,7645,a6:9e:ca:c1:0d:af,-63,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167932885,0,83,0,5,0,"[0,0,10,-8,10]"
CSI_DATA,7646,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,167989596,0,83,0,5,0,"[0,0,20,3,18]"
CSI_DATA,7647,a6:9e:ca:c1:0d:af,-57,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168034047,0,83,0,5,0,"[0,0,14,8,12]"
CSI_DATA,7648,a6:9e:ca:c1:0d:af,-57,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168043554,0,83,0,5,0,"[0,0,5,12,5]"
CSI_DATA,7649,a6:9e:ca:c1:0d:af,-63,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168330014,0,83,0,5,0,"[0,0,-11,0,-7]"
CSI_DATA,7650,a6:9e:ca:c1:0d:af,-57,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168385407,0,83,0,5,0,"[0,0,-13,-9,-15]"
CSI_DATA,7651,a6:9e:ca:c1:0d:af,-55,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168435740,0,83,0,5,0,"[0,0,12,4,13]"
CSI_DATA,7652,a6:9e:ca:c1:0d:af,-56,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168442738,0,83,0,5,0,"[0,0,14,-3,14]"
CSI_DATA,7653,a6:9e:ca:c1:0d:af,-56,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168448834,0,83,0,5,0,"[0,0,-10,11,-9]"
CSI_DATA,7654,a6:9e:ca:c1:0d:af,-56,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168452876,0,83,0,5,0,"[0,0,3,-15,2]"
CSI_DATA,7655,a6:9e:ca:c1:0d:af,-62,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168488683,0,83,0,5,0,"[0,0,-8,-11,-9]"
CSI_DATA,7656,a6:9e:ca:c1:0d:af,-67,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168507771,0,83,0,5,0,"[0,0,5,-1,2]"
CSI_DATA,7657,a6:9e:ca:c1:0d:af,-66,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168511821,0,83,0,5,0,"[0,0,-12,0,-10]"
CSI_DATA,7658,a6:9e:ca:c1:0d:af,-63,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168524984,0,83,0,5,0,"[0,0,-6,15,-4]"
CSI_DATA,7659,a6:9e:ca:c1:0d:af,-62,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168530452,0,83,0,5,0,"[0,0,16,2,15]"
CSI_DATA,7660,a6:9e:ca:c1:0d:af,-62,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168534299,0,83,0,5,0,"[0,0,16,2,16]"
CSI_DATA,7661,a6:9e:ca:c1:0d:af,-61,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168546286,0,83,0,5,0,"[0,0,-1,16,0]"
CSI_DATA,7662,a6:9e:ca:c1:0d:af,-62,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168554642,0,83,0,5,0,"[0,0,13,5,12]"
CSI_DATA,7663,a6:9e:ca:c1:0d:af,-64,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168593373,0,83,0,5,0,"[0,0,-15,-11,-15]"
CSI_DATA,7664,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168612625,0,83,0,5,0,"[0,0,-13,-4,-15]"
CSI_DATA,7665,a6:9e:ca:c1:0d:af,-57,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,168618902,0,83,0,5,0,"[0,0,3,11,4]"
CSI_DATA,7666,a6:9e:ca:c1:0d:af,-57,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168623065,0,83,0,5,0,"[0,0,-13,-1,-15]"
CSI_DATA,7667,a6:9e:ca:c1:0d:af,-56,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168626773,0,83,0,5,0,"[0,0,-12,1,-13]"
CSI_DATA,7668,a6:9e:ca:c1:0d:af,-56,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168635642,0,83,0,5,0,"[0,0,10,1,12]"
CSI_DATA,7669,a6:9e:ca:c1:0d:af,-56,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168639332,0,83,0,5,0,"[0,0,7,-8,9]"
CSI_DATA,7670,a6:9e:ca:c1:0d:af,-56,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168657274,0,83,0,5,0,"[0,0,-11,3,-13]"
CSI_DATA,7671,a6:9e:ca:c1:0d:af,-60,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168912889,0,83,0,5,0,"[0,0,19,1,19]"
CSI_DATA,7672,a6:9e:ca:c1:0d:af,-60,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,168917855,0,83,0,5,0,"[0,0,-7,19,-6]"
CSI_DATA,7673,a6:9e:ca:c1:0d:af,-60,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168925274,0,83,0,5,0,"[0,0,-20,3,-20]"
CSI_DATA,7674,a6:9e:ca:c1:0d:af,-59,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168928988,0,83,0,5,0,"[0,0,-17,-11,-18]"
CSI_DATA,7675,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168944799,0,83,0,5,0,"[0,0,19,1,19]"
CSI_DATA,7676,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168948786,0,83,0,5,0,"[0,0,14,13,15]"
CSI_DATA,7677,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,168962202,0,83,0,5,0,"[0,0,20,1,20]"
CSI_DATA,7678,a6:9e:ca:c1:0d:af,-58,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,168997858,0,83,0,5,0,"[0,0,10,16,11]"
CSI_DATA,7679,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169012768,0,83,0,5,0,"[0,0,16,-11,15]"
CSI_DATA,7680,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169019078,0,83,0,5,0,"[0,0,18,-7,18]"
CSI_DATA,7681,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169023241,0,83,0,5,0,"[0,0,-7,18,-6]"
CSI_DATA,7682,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169028858,0,83,0,5,0,"[0,0,-6,18,-5]"
CSI_DATA,7683,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169033099,0,83,0,5,0,"[0,0,5,17,6]"
CSI_DATA,7684,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169046708,0,83,0,5,0,"[0,0,-19,7,-19]"
CSI_DATA,7685,a6:9e:ca:c1:0d:af,-58,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,169052762,0,83,0,5,0,"[0,0,-16,-12,-16]"
CSI_DATA,7686,a6:9e:ca:c1:0d:af,-58,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,169068728,0,83,0,5,0,"[0,0,19,3,19]"
CSI_DATA,7687,a6:9e:ca:c1:0d:af,-58,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,169115344,0,83,0,5,0,"[0,0,19,-2,19]"
CSI_DATA,7688,a6:9e:ca:c1:0d:af,-58,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,169127385,0,83,0,5,0,"[0,0,5,-19,3]"
CSI_DATA,7689,a6:9e:ca:c1:0d:af,-58,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,169134893,0,83,0,5,0,"[0,0,-20,-3,-20]"
CSI_DATA,7690,a6:9e:ca:c1:0d:af,-57,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,169155835,0,83,0,5,0,"[0,0,9,15,10]"
CSI_DATA,7691,a6:9e:ca:c1:0d:af,-57,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,169161549,0,83,0,5,0,"[0,0,7,-18,5]"
CSI_DATA,7692,a6:9e:ca:c1:0d:af,-57,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,169168377,0,83,0,5,0,"[0,0,-18,-6,-18]"
CSI_DATA,7693,a6:9e:ca:c1:0d:af,-59,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,169223601,0,83,0,5,0,"[0,0,20,2,18]"
CSI_DATA,7694,a6:9e:ca:c1:0d:af,-61,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,169231098,0,83,0,5,0,"[0,0,-15,-14,-14]"
CSI_DATA,7695,a6:9e:ca:c1:0d:af,-61,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,169247254,0,83,0,5,0,"[0,0,-2,19,-2]"
CSI_DATA,7696,a6:9e:ca:c1:0d:af,-59,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169255427,0,83,0,5,0,"[0,0,8,-21,8]"
CSI_DATA,7697,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169262138,0,83,0,5,0,"[0,0,-2,-20,-2]"
CSI_DATA,7698,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169266056,0,83,0,5,0,"[0,0,-6,18,-5]"
CSI_DATA,7699,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169670663,0,83,0,5,0,"[0,0,0,-11,-1]"
CSI_DATA,7700,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169675253,0,83,0,5,0,"[0,0,-3,9,-3]"
CSI_DATA,7701,a6:9e:ca:c1:0d:af,-59,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169679057,0,83,0,5,0,"[0,0,6,4,8]"
CSI_DATA,7702,a6:9e:ca:c1:0d:af,-62,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169714478,0,83,0,5,0,"[0,0,0,-6,1]"
CSI_DATA,7703,a6:9e:ca:c1:0d:af,-61,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169769756,0,83,0,5,0,"[0,0,6,-4,7]"
CSI_DATA,7704,a6:9e:ca:c1:0d:af,-60,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169783397,0,83,0,5,0,"[0,0,-4,-9,-5]"
CSI_DATA,7705,a6:9e:ca:c1:0d:af,-56,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,169818389,0,83,0,5,0,"[0,0,-5,-7,-6]"
CSI_DATA,7706,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169867495,0,83,0,5,0,"[0,0,1,-8,0]"
CSI_DATA,7707,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169878196,0,83,0,5,0,"[0,0,8,-1,10]"
CSI_DATA,7708,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169882167,0,83,0,5,0,"[0,0,7,4,9]"
CSI_DATA,7709,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169886282,0,83,0,5,0,"[0,0,8,4,10]"
CSI_DATA,7710,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169934625,0,83,0,5,0,"[0,0,-11,3,-13]"
CSI_DATA,7711,a6:9e:ca:c1:0d:af,-58,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169940335,0,83,0,5,0,"[0,0,-3,12,-2]"
CSI_DATA,7712,a6:9e:ca:c1:0d:af,-60,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169963112,0,83,0,5,0,"[0,0,-12,7,-12]"
CSI_DATA,7713,a6:9e:ca:c1:0d:af,-61,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169971608,0,83,0,5,0,"[0,0,-15,1,-16]"
CSI_DATA,7714,a6:9e:ca:c1:0d:af,-61,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169977130,0,83,0,5,0,"[0,0,7,-9,8]"
CSI_DATA,7715,a6:9e:ca:c1:0d:af,-60,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169980882,0,83,0,5,0,"[0,0,-5,11,-5]"
CSI_DATA,7716,a6:9e:ca:c1:0d:af,-60,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,169989524,0,83,0,5,0,"[0,0,-12,-6,-14]"
CSI_DATA,7717,a6:9e:ca:c1:0d:af,-56,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170024649,0,83,0,5,0,"[0,0,-8,9,-8]"
CSI_DATA,7718,a6:9e:ca:c1:0d:af,-55,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170043935,0,83,0,5,0,"[0,0,-11,2,-13]"
CSI_DATA,7719,a6:9e:ca:c1:0d:af,-54,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,170050807,0,83,0,5,0,"[0,0,-2,-11,-4]"
CSI_DATA,7720,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170062546,0,83,0,5,0,"[0,0,-7,-7,-8]"
CSI_DATA,7721,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170069746,0,83,0,5,0,"[0,0,1,8,1]"
CSI_DATA,7722,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170076239,0,83,0,5,0,"[0,0,-3,-9,-4]"
CSI_DATA,7723,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170087428,0,83,0,5,0,"[0,0,-9,-5,-11]"
CSI_DATA,7724,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170091316,0,83,0,5,0,"[0,0,8,-4,10]"
CSI_DATA,7725,a6:9e:ca:c1:0d:af,-57,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,170165506,0,83,0,5,0,"[0,0,-9,3,-11]"
CSI_DATA,7726,a6:9e:ca:c1:0d:af,-57,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170189064,0,83,0,5,0,"[0,0,3,-10,3]"
CSI_DATA,7727,a6:9e:ca:c1:0d:af,-57,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170193011,0,83,0,5,0,"[0,0,-5,-9,-6]"
CSI_DATA,7728,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170386406,0,83,0,5,0,"[0,0,9,-4,11]"
CSI_DATA,7729,a6:9e:ca:c1:0d:af,-55,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,170396751,0,83,0,5,0,"[0,0,-1,-11,-2]"
CSI_DATA,7730,a6:9e:ca:c1:0d:af,-55,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170432941,0,83,0,5,0,"[0,0,8,-6,9]"
CSI_DATA,7731,a6:9e:ca:c1:0d:af,-54,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170443958,0,83,0,5,0,"[0,0,-10,-6,-12]"
CSI_DATA,7732,a6:9e:ca:c1:0d:af,-53,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,170462959,0,83,0,5,0,"[0,0,4,-10,5]"
CSI_DATA,7733,a6:9e:ca:c1:0d:af,-51,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,170480810,0,83,0,5,0,"[0,0,-9,-5,-12]"
CSI_DATA,7734,a6:9e:ca:c1:0d:af,-50,11,1,5,0,1,1,0,1,0,0,-95,0,6,0,170487448,0,83,0,5,0,"[0,0,2,8,3]"
